ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,double_bottom,double_bottom_conf,inverse_hs,inverse_hs_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_weekly,cup_handle_weekly,double_bottom_weekly,inverse_hs_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
RNEW3,RENOVA ENERGIA S.A.,BR_STOCK,RNEW3,4.9,C,2.1,C,2.0,Fraco,0.99,1.14,1.05,1.07,71577.0,False,0.0,False,0.0,False,0.0,True,0.65,True,0.55,False,False,1.37,1.25,False,False,False,True,False,False,False,-16.173000000000002,999.0,0.31034482,1006
P1RG34,P1RG34,BDR,PRGO (BDR: P1RG34),4.9,C,0.5,C,0.0,Fraco,11.72,10.94,13.97,16.21,31623725.12,False,0.0,False,0.0,False,0.0,True,0.8,True,0.9,False,False,1.16,12.58,False,False,False,False,False,False,False,-52.232,999.0,0.54935783,1007
SANB11,BCO SANTANDER (BRASIL) S.A.,BR_STOCK,SANB11,4.9,C,1.8,C,3.0,OK,28.42,30.56,31.19,29.89,83210918.22,False,0.0,False,0.0,False,0.0,True,0.65,True,0.55,False,False,0.91,32.01,False,False,False,False,True,False,False,0.0,13.890518,0.8481557,1008
MDIA3,M.DIAS BRANCO S.A. IND COM DE ALIMENTOS,BR_STOCK,MDIA3,4.8,C,0.5,C,3.0,OK,24.64,23.13,24.72,25.16,8739807.78,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,False,1.03,24.56,False,False,False,False,False,False,False,8.128,12.635897,1.0031347,1009
GZIT11,GZIT11,ETF,GZIT11,4.8,C,1.6,C,1.0,Fraco,42.1,44.02,43.89,42.71,383657.29,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.51,44.67,False,False,False,False,True,False,False,0.0,9.905882,999.0,1010
A2MB34,A2MB34,BDR,AMBA (BDR: A2MB34),4.8,C,0.5,C,2.0,Fraco,74.27,58.0,69.83,70.98,114725680.78,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,2.12,76.93,False,False,False,False,False,False,False,-13.123000000000001,999.0,5.4073534,1011
L1WH34,L1WH34,BDR,LW (BDR: L1WH34),4.8,C,1.8,C,2.0,Fraco,43.03,42.96,49.97,51.25,38844556.86,False,0.0,False,0.0,False,0.0,True,0.8,True,0.85,False,False,0.68,46.61,False,False,False,False,True,False,False,17.355,20.201876,3.2729897,1012
SANB3,BCO SANTANDER (BRASIL) S.A.,BR_STOCK,SANB3,4.8,C,2.1,C,3.0,OK,14.03,15.1,15.22,14.51,2441219.95,False,0.0,False,0.0,False,0.0,True,0.5,True,0.65,False,False,1.66,16.24,False,False,False,False,True,False,False,0.0,8.554878,0.41870597,1013
DEOP34,DEOP34,BDR,DEO (BDR: DEOP34),4.8,C,0.5,C,3.0,OK,83.43,78.24,86.87,90.51,102018704.95,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,False,0.87,85.5,False,False,False,False,False,False,False,19.716998999999998,19.267899,72.0082,1014
RENT4,LOCALIZA RENT A CAR S.A.,BR_STOCK,RENT4,4.8,C,0.5,C,2.0,Fraco,44.25,45.44,45.1,,5522400.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.33,51.34,False,False,False,False,False,False,False,7.210999999999999,999.0,1.8975942,1015
Z2SC34,Z2SC34,BDR,ZS (BDR: Z2SC34),4.8,C,2.0,C,2.0,Fraco,152.79,143.0,213.96,230.84,510593905.14,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,False,1.48,144.97,False,False,False,False,True,False,False,-3.556,999.0,11.172126,1016
SCVB11,SCVB11,ETF,SCVB11,4.8,C,2.0,C,0.0,Fraco,92.56,95.21,94.79,93.08,84322.16,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.37,100.39,False,False,False,False,True,False,False,0.0,999.0,999.0,1017
RGTI34,RGTI34,BDR,RGTI (BDR: RGTI34),4.8,C,0.5,C,1.0,Fraco,18.34,16.48,24.26,22.9,457953581.85,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.07,20.17,False,False,False,False,False,False,False,-64.273,999.0,11.121892,1018
BIME11,BIME11,ETF,BIME11,4.8,C,2.0,C,1.0,Fraco,5.98,6.28,6.18,6.23,55691.74,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,False,1.43,6.33,False,False,False,False,True,False,False,0.0,6.7191014,999.0,1019
MYPK3,IOCHPE MAXION S.A.,BR_STOCK,MYPK3,4.8,C,3.3,C,1.0,Fraco,9.7,9.63,10.19,10.99,13806979.73,False,0.0,False,0.0,False,0.0,True,0.65,True,1.0,False,False,1.44,10.6,False,False,False,True,True,False,False,4.3759998,15.901639,0.3361519,1020
S2FM34,S2FM34,BDR,SFM (BDR: S2FM34),4.8,C,1.9,C,3.0,OK,81.01,77.07,81.09,95.67,134262332.09,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,False,0.65,84.51,False,False,False,False,True,False,False,37.275999999999996,15.548944,5.5383883,1021
P2TC34,P2TC34,BDR,PTC (BDR: P2TC34),4.7,C,1.8,C,5.0,Forte,147.65,145.85,166.28,176.72,477841890.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.85,True,True,2.14,143.78,False,False,False,True,False,False,False,23.141001,14.183477,4.56852,1022
BITH11,BITH11,ETF,BITH11,4.7,C,2.3,C,0.0,Fraco,89.15,83.74,104.62,114.08,14886623.85,False,0.0,False,0.0,False,0.0,False,0.0,True,0.85,True,False,1.74,91.37,False,False,False,False,True,False,False,0.0,999.0,999.0,1023
P2AX34,P2AX34,BDR,PAX (BDR: P2AX34),4.7,C,2.1,C,2.0,Fraco,12.04,12.35,14.09,13.98,27238152.11,False,0.0,False,0.0,False,0.0,True,0.8,True,0.8,False,False,2.94,13.55,False,False,False,False,True,False,False,16.106,22.716982,3.1087012,1024
SCHW34,SCHW34,BDR,SCHW (BDR: SCHW34),4.62,C,1.8,C,5.0,Forte,89.5,93.63,95.61,95.42,1010780601.0,False,0.0,False,0.0,True,0.85,False,0.0,False,0.0,False,False,1.17,100.76,False,False,False,False,True,False,False,19.09,17.79324,3.1761239,1025
H1RB34,H1RB34,BDR,HRB (BDR: H1RB34),4.6,C,1.3,C,2.0,Fraco,36.29,31.25,38.7,41.65,242011483.91,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,True,True,2.56,32.67,False,False,False,False,True,False,False,0.0,8.4789715,-5.589096,1026
S2NW34,S2NW34,BDR,SNOW (BDR: S2NW34),4.6,C,0.5,C,1.0,Fraco,153.72,156.32,202.79,205.73,2095365022.64,False,0.0,False,0.0,False,0.0,True,0.8,True,0.5,True,False,1.95,156.7,False,False,False,False,False,False,False,-53.908,999.0,27.474531,1027
PLPL3,PLANO & PLANO DESENVOLVIMENTO IMOBILIÁRIO S.A.,BR_STOCK,PLPL3,4.6,C,0.5,C,4.0,Forte,10.05,13.27,14.21,14.14,33899655.64,False,0.0,False,0.0,False,0.0,True,0.8,True,0.75,False,False,0.4,14.3,False,False,False,False,False,False,False,41.075,5.5833335,1.9928614,1028
TOTS3,TOTVS S.A.,BR_STOCK,TOTS3,4.6,C,3.6,C,4.0,Forte,36.23,34.83,40.39,40.92,355126455.51,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,True,False,1.82,37.17,False,False,False,True,True,False,False,16.139999,25.695036,4.17012,1029
D2TC34,D2TC34,BDR,DT (BDR: D2TC34),4.6,C,0.5,C,2.0,Fraco,40.37,36.96,41.38,43.44,231925966.82,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,1.05,39.39,False,False,False,False,False,False,False,6.961,67.283325,4.399041,1030
TGAR11,TGAR11,ETF,TGAR11,4.6,C,1.9,C,0.0,Fraco,64.25,72.02,79.28,79.05,5938756.0,False,0.0,False,0.0,False,0.0,True,0.65,True,0.9,False,False,0.72,71.56,False,False,False,False,True,False,False,0.0,999.0,999.0,1031
W1RB34,W1RB34,BDR,WRB (BDR: W1RB34),4.6,C,1.8,C,5.0,Forte,66.53,67.28,70.02,70.14,99283249.42,False,0.0,False,0.0,False,0.0,True,0.65,True,0.65,True,False,0.72,68.72,False,False,False,True,False,False,False,20.164,14.09534,2.5866022,1032
BPAC3,BCO BTG PACTUAL S.A.,BR_STOCK,BPAC3,4.6,C,1.8,C,4.0,Forte,25.4,33.75,33.37,30.83,139700.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.55,False,False,0.4,30.0,False,False,False,False,True,False,False,23.868000000000002,18.142857,1.7470253,1033
P2AT34,P2AT34,BDR,PATH (BDR: P2AT34),4.6,C,1.5,C,3.0,OK,10.93,10.97,13.56,13.06,355491286.59,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,1.21,11.27,False,False,False,False,True,False,False,14.374,21.019232,2.818463,1034
BBAS3,BCO BRASIL S.A.,BR_STOCK,BBAS3,4.5,C,0.5,C,1.0,Fraco,21.69,24.03,22.78,22.12,414441685.2,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5,False,False,1.02,25.49,False,False,False,False,False,False,False,11.06,9.037499,0.6736234,1035
RIAA3,RIAA3,BR_STOCK,RIAA3,4.5,C,0.5,C,5.0,Forte,9.83,9.51,,,26987281.79,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.74,11.07,False,False,False,False,False,False,False,27.429,3.3322034,0.91834825,1036
RADL3,RAIA DROGASIL S.A.,BR_STOCK,RADL3,4.5,C,2.1,C,3.0,OK,21.0,23.25,22.65,21.04,279936300.0,False,0.0,False,0.0,False,0.0,True,0.5,False,0.0,False,False,1.8,24.55,False,False,False,True,False,False,False,18.86,26.923079,5.0107374,1037
D2OC34,D2OC34,BDR,DOCS (BDR: D2OC34),4.5,C,0.5,C,3.0,OK,26.03,24.28,40.27,46.86,47101156.09,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,0.63,25.86,False,False,False,False,False,False,False,23.815,21.87395,4.916887,1038
FIIB11,FIIB11,ETF,FIIB11,4.5,C,0.5,C,0.0,Fraco,462.9,458.06,464.18,467.41,213859.8,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.59,472.0,False,False,False,False,False,False,False,0.0,999.0,999.0,1039
P1DD34,P1DD34,BDR,PDD (BDR: P1DD34),4.5,C,0.5,C,4.0,Forte,101.51,100.86,112.23,114.74,544003470.57,False,0.0,False,0.0,False,0.0,True,0.65,True,0.85,False,False,0.95,108.23,False,False,False,False,False,False,False,26.928,10.508282,2.3415148,1040
AXIA7,AXIA7,BR_STOCK,AXIA7,4.5,C,0.5,C,2.0,Fraco,55.8,58.52,55.73,,149728137.95,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.7,65.25,False,False,False,False,False,False,False,5.455,999.0,1.3452915,1041
F2IC34,F2IC34,BDR,FICO (BDR: F2IC34),4.5,C,0.5,C,2.0,Fraco,1128.39,1127.22,1462.85,1463.15,311171600.78,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,0.73,1110.39,False,False,False,False,False,False,False,0.0,35.73116,-14.829677,1042
PICE11,PICE11,ETF,PICE11,4.5,C,0.5,C,0.0,Fraco,34.57,32.72,31.89,32.86,82795.15,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,1.02,36.45,False,False,False,False,False,False,False,0.0,999.0,999.0,1043
RCSL4,RECRUSUL S.A.,BR_STOCK,RCSL4,4.5,C,0.5,C,0.0,Fraco,0.56,1.0,1.1,0.9,1777440.01,False,0.0,False,0.0,False,0.0,False,0.0,True,1.0,False,False,0.8,0.99,False,False,False,False,False,False,False,0.0,999.0,-3.1460674,1044
QLBR11,QLBR11,ETF,QLBR11,4.5,C,0.5,C,0.0,Fraco,120.74,125.74,119.56,119.56,863411.72,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.65,134.07,False,False,False,False,False,False,False,0.0,999.0,999.0,1045
CSUD3,CSU DIGITAL S.A.,BR_STOCK,CSUD3,4.5,C,0.5,C,5.0,Forte,17.16,18.19,17.49,17.1,19576127.83,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,8.28,19.8,False,False,False,False,False,False,False,22.509999999999998,6.677043,1.525469,1046
V2RN34,V2RN34,BDR,VRNS (BDR: V2RN34),4.5,C,0.5,C,1.0,Fraco,28.68,23.88,32.79,38.81,74631641.71,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,0.71,29.72,False,False,False,False,False,False,False,-31.755,999.0,5.6312585,1047
R1JF34,R1JF34,BDR,RJF (BDR: R1JF34),4.5,C,2.0,C,4.0,Forte,153.53,149.73,157.91,159.99,207805770.42,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,0.96,161.08,False,False,False,False,True,False,False,0.0,14.511342,2.4217615,1048
BITB39,ISHARES U.S. HOME CONSTRUCTION ETF,BDR,BITB (BDR: BITB39),4.5,C,0.5,C,0.0,Fraco,43.52,39.46,46.75,50.66,61396798.09,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,1.04,44.55,False,False,False,False,False,False,False,0.0,999.0,999.0,1049
C1PR34,C1PR34,BDR,CPRT (BDR: C1PR34),4.5,C,0.5,C,2.0,Fraco,33.88,34.12,38.44,40.58,222208525.85,False,0.0,False,0.0,False,0.0,True,0.5,True,0.75,True,False,1.04,34.52,False,False,False,False,False,False,False,17.129,21.308176,3.3339896,1050
CGRA4,GRAZZIOTIN S.A.,BR_STOCK,CGRA4,4.5,C,0.5,C,3.0,OK,25.42,26.5,26.09,25.17,99138.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.52,26.94,False,False,False,False,False,False,False,9.159,6.3233833,0.68155617,1051
S2RE34,S2RE34,BDR,ASR (BDR: S2RE34),4.5,C,3.6,C,4.0,Forte,312.25,329.74,325.68,325.49,13626590.0,False,0.0,False,0.0,False,0.0,True,0.5,False,0.0,False,False,0.6,363.72,False,False,False,True,True,False,False,17.817,15.496278,3.856471,1052
C2OL34,C2OL34,BDR,CIB (BDR: C2OL34),4.5,C,0.5,C,3.0,OK,65.15,69.63,66.57,62.03,16295709.28,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.71,78.49,False,False,False,False,False,False,False,16.692999999999998,8.815968,0.0014675247,1053
T2YL34,T2YL34,BDR,TYL (BDR: T2YL34),4.42,C,0.5,C,3.0,OK,331.08,342.52,409.34,446.37,114637769.67,False,0.0,False,0.0,True,0.85,False,0.0,True,0.9,False,False,0.64,366.63,False,False,False,False,False,False,False,8.930001,45.666206,3.8555954,1054
BOXP34,BOXP34,BDR,BXP (BDR: BOXP34),4.4,C,2.3,C,2.0,Fraco,59.46,54.7,63.02,64.45,74816197.91,False,0.0,False,0.0,False,0.0,False,0.0,True,0.7,True,False,0.64,60.58,False,False,False,False,True,False,False,5.525,29.879396,1.8312851,1055
BITO39,ISHARES CORE S&P TOTAL US STOCK MARKET ETF,BDR,BITO (BDR: BITO39),4.4,C,0.5,C,0.0,Fraco,10.96,9.97,11.89,12.95,1400710144.08,False,0.0,False,0.0,False,0.0,False,0.0,True,0.7,True,False,1.16,11.23,False,False,False,False,False,False,False,0.0,999.0,999.0,1056
PMAM3,PARANAPANEMA S.A.,BR_STOCK,PMAM3,4.4,C,0.5,C,0.0,Fraco,0.6,0.56,0.77,0.95,1965660.08,False,0.0,False,0.0,False,0.0,True,0.65,True,0.8,False,False,1.47,0.66,False,False,False,False,False,False,False,0.0,999.0,-0.009586809,1057
A1UT34,A1UT34,BDR,ADSK (BDR: A1UT34),4.4,C,1.9,C,4.0,Forte,251.04,242.86,270.53,279.49,508246281.93,False,0.0,False,0.0,False,0.0,False,0.0,True,0.7,True,False,1.1,250.91,False,False,False,False,True,False,False,39.675,48.0,17.478243,1058
VLID3,VALID SOLUÇÕES S.A.,BR_STOCK,VLID3,4.4,C,1.7,C,4.0,Forte,17.25,20.35,20.69,20.5,15487050.0,False,0.0,False,0.0,False,0.0,True,0.65,True,0.8,False,False,3.21,21.15,False,False,False,False,True,False,False,15.168001,5.195783,0.7929212,1059
QBTC11,QBTC11,ETF,QBTC11,4.4,C,2.5,C,0.0,Fraco,23.91,22.44,28.03,30.47,1479479.06,False,0.0,False,0.0,False,0.0,False,0.0,True,0.7,True,False,0.44,24.61,False,False,False,False,True,False,False,0.0,999.0,999.0,1060
T1RI34,T1RI34,BDR,TRIP (BDR: T1RI34),4.4,C,0.5,C,0.0,Fraco,11.23,10.55,13.06,14.16,51015641.92,False,0.0,False,0.0,False,0.0,True,0.8,True,0.65,False,False,1.76,11.85,False,False,False,False,False,False,False,5.0380003,36.225803,1.9929013,1061
A2FY34,A2FY34,BDR,AFYA (BDR: A2FY34),4.3,C,2.3,C,5.0,Forte,13.91,14.32,14.16,14.24,835003.38,False,0.0,False,0.0,False,0.0,True,0.65,True,0.75,False,False,0.8,16.16,False,False,False,False,True,False,False,16.702,8.329342,1.2851071,1062
COIN11,COIN11,ETF,COIN11,4.3,C,0.5,C,0.0,Fraco,48.04,45.49,55.74,60.27,2602711.17,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.85,49.56,False,False,False,False,False,False,False,0.0,999.0,999.0,1063
KMBB34,KMBB34,BDR,KMB (BDR: KMBB34),4.3,C,2.1,C,4.0,Forte,99.56,99.19,103.02,108.55,435528893.04,False,0.0,False,0.0,False,0.0,True,0.65,False,0.0,True,False,0.89,100.44,False,False,False,True,False,False,False,111.727,19.257252,18.399557,1064
E1SE34,E1SE34,BDR,ES (BDR: E1SE34),4.3,C,0.5,C,3.0,OK,67.04,70.26,69.4,68.0,156768617.5,False,0.0,False,0.0,False,0.0,False,0.0,True,0.4,False,False,1.13,71.76,False,False,False,False,False,False,False,10.777000000000001,14.701755,1.5538301,1065
U1BE34,U1BE34,BDR,UBER (BDR: U1BE34),4.3,C,0.5,C,4.0,Forte,76.73,74.26,81.98,84.89,1809220125.27,False,0.0,False,0.0,False,0.0,True,0.8,True,0.6,False,False,1.34,80.11,False,False,False,False,False,False,False,35.31,19.039701,5.867554,1066
SUZB3,SUZANO S.A.,BR_STOCK,SUZB3,4.3,C,2.1,C,2.0,Fraco,43.3,50.52,49.85,50.11,218751596.15,False,0.0,False,0.0,False,0.0,True,0.65,True,0.75,False,False,0.71,49.38,False,False,False,True,False,False,False,26.295,4.711643,1.221473,1067
C2OI34,C2OI34,BDR,COIN (BDR: C2OI34),4.3,C,0.5,C,1.0,Fraco,192.96,189.82,237.69,259.82,1667547256.74,False,0.0,False,0.0,False,0.0,True,0.8,True,0.6,False,False,1.02,216.05,False,False,False,False,False,False,False,10.055,43.3618,3.493627,1068
BRKM3,BRASKEM S.A.,BR_STOCK,BRKM3,4.2,C,2.1,C,0.0,Fraco,7.79,8.62,8.26,8.49,601388.0,False,0.0,False,0.0,False,0.0,True,0.8,True,0.55,False,False,1.67,8.66,False,False,False,True,False,False,False,0.0,999.0,-0.3844825,1069
C2RS34,C2RS34,BDR,CRSP (BDR: C2RS34),4.2,C,0.5,C,2.0,Fraco,52.42,52.35,55.75,56.27,78791817.79,False,0.0,False,0.0,False,0.0,True,0.8,True,0.55,False,False,0.71,59.39,False,False,False,False,False,False,False,-31.206,999.0,2.6156378,1070
L1DO34,L1DO34,BDR,LDOS (BDR: L1DO34),4.2,C,2.1,C,3.0,OK,131.26,159.47,178.25,177.89,187160738.45,False,0.0,False,0.0,False,0.0,True,0.8,True,0.55,False,False,1.12,160.79,False,False,False,True,False,False,False,30.579,12.009149,3.2935212,1071
S2NA34,S2NA34,BDR,SNAP (BDR: S2NA34),4.2,C,0.5,C,2.0,Fraco,5.98,5.19,6.69,7.0,500751447.6,False,0.0,False,0.0,False,0.0,True,0.8,True,0.55,False,False,1.96,6.36,False,False,False,False,False,False,False,-19.462,999.0,4.4861217,1072
H1HH34,H1HH34,BDR,HHH (BDR: H1HH34),4.2,C,0.5,C,0.0,Fraco,63.52,64.86,76.35,76.18,41004764.62,False,0.0,False,0.0,False,0.0,True,0.65,True,0.7,False,False,1.27,68.25,False,False,False,False,False,False,False,3.7060000000000004,28.74208,0.9904727,1073
CAPH34,CAPH34,BDR,CPRI (BDR: CAPH34),4.2,C,0.5,C,0.0,Fraco,18.69,19.08,21.74,21.4,37441285.58,False,0.0,False,0.0,False,0.0,False,0.0,True,0.85,False,False,0.76,21.71,False,False,False,False,False,False,False,-195.589,999.0,21.214529,1074
KEPL3,KEPLER WEBER S.A.,BR_STOCK,KEPL3,4.1,C,4.1,C,4.0,Forte,7.75,8.25,8.81,8.4,12661175.0,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,False,False,1.47,8.49,False,False,False,True,True,False,False,20.629998999999998,8.611112,1.7349452,1075
BEEM39,ISHARES MSCI EMERGING MARKETS ETF,BDR,BEEM (BDR: BEEM39),4.1,C,1.8,C,2.0,Fraco,1.89,1.6,1.9,2.06,656500.95,False,0.0,False,0.0,False,0.0,True,0.65,True,0.65,False,False,0.49,2.03,False,False,False,False,True,False,False,-81.663,999.0,1.4549654,1076
W2YF34,W2YF34,BDR,W (BDR: W2YF34),4.1,C,0.5,C,1.0,Fraco,66.2,74.41,89.92,87.1,277876539.39,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,False,False,0.84,86.49,False,False,False,False,False,False,False,0.0,999.0,-3.1015742,1077
DHER34,DHER34,BDR,DHR (BDR: DHER34),4.1,C,1.7,C,3.0,OK,175.66,190.01,210.8,207.75,757150826.98,False,0.0,False,0.0,False,0.0,True,0.8,True,0.5,False,False,0.77,200.5,False,False,False,False,True,False,False,7.08,34.042637,2.3478308,1078
SANB4,BCO SANTANDER (BRASIL) S.A.,BR_STOCK,SANB4,4.1,C,2.0,C,3.0,OK,14.54,15.47,15.92,15.34,2755329.99,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.56,16.33,False,False,False,False,True,False,False,0.0,8.865853,0.43392622,1079
U1LT34,U1LT34,BDR,ULTA (BDR: U1LT34),4.1,C,1.8,C,3.0,OK,526.53,561.65,583.13,567.92,281227586.6,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.8,578.63,False,False,False,False,True,False,False,43.595,20.543505,8.295077,1080
ESPA3,MPM CORPÓREOS S.A.,BR_STOCK,ESPA3,4.1,C,3.1,C,3.0,OK,0.92,1.13,1.05,1.06,6280840.11,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,False,False,5.79,1.27,False,False,False,True,True,False,False,1.1510001,23.0,0.3844547,1081
C1CO34,C1CO34,BDR,COR (BDR: C1CO34),4.1,C,0.5,C,4.0,Forte,255.66,326.27,338.78,327.32,768861668.61,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,1.47,327.99,False,False,False,False,False,False,False,133.467,19.60583,26.061161,1082
GGPS3,GPS PARTICIPACOES E EMPREENDIMENTOS S.A.,BR_STOCK,GGPS3,4.1,C,1.9,C,4.0,Forte,15.23,16.64,16.97,16.35,75292548.74,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,False,False,1.32,17.01,False,False,False,False,True,False,False,18.594,15.23,2.891589,1083
HBSA3,HIDROVIAS DO BRASIL S.A.,BR_STOCK,HBSA3,4.1,C,2.1,C,1.0,Fraco,3.46,3.84,3.86,3.78,9039596.1,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,False,False,0.88,4.14,False,False,False,True,False,False,False,3.765,346.0,2.1774702,1084
TRIS3,TRISUL S.A.,BR_STOCK,TRIS3,4.1,C,2.1,C,3.0,OK,4.67,5.93,5.93,5.55,1560247.03,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,False,False,0.77,5.99,False,False,False,True,False,False,False,14.368,4.284404,0.7523764,1085
RNEW4,RENOVA ENERGIA S.A.,BR_STOCK,RNEW4,4.1,C,2.1,C,2.0,Fraco,0.96,1.12,1.0,1.02,165120.0,False,0.0,False,0.0,False,0.0,True,0.8,False,0.0,False,False,2.03,1.29,False,False,False,True,False,False,False,-16.173000000000002,999.0,0.30094042,1086
SYNE3,SYN PROP E TECH S.A.,BR_STOCK,SYNE3,4.1,C,2.1,C,3.0,OK,3.94,4.36,4.63,4.54,1520052.02,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.85,4.28,False,False,False,False,True,False,False,4.7,9.380953,0.89241225,1087
ABBV34,ABBV34,BDR,ABBV (BDR: ABBV34),4.1,C,0.5,C,1.0,Fraco,202.71,211.61,218.9,215.12,671040462.6,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.46,214.87,False,False,False,False,False,False,False,0.0,99.85715,-109.572975,1088
N1DA34,N1DA34,BDR,NDAQ (BDR: N1DA34),4.0,C,0.5,C,4.0,Forte,89.0,87.15,89.23,90.1,243065764.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.71,93.05,False,False,False,False,False,False,False,16.2,26.80723,4.177031,1089
OURO11,OURO11,ETF,OURO11,4.0,C,0.5,C,0.0,Fraco,104.0,105.71,106.52,,562120.0,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,1.22,107.44,False,False,False,False,False,False,False,0.0,999.0,999.0,1090
PSEC11,PSEC11,ETF,PSEC11,4.0,C,0.5,C,0.0,Fraco,59.34,61.49,60.55,60.55,2079985.69,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,False,False,0.63,62.49,False,False,False,False,False,False,False,0.0,999.0,999.0,1091
Z1TA34,Z1TA34,BDR,ZETA (BDR: Z1TA34),4.0,C,0.5,C,2.0,Fraco,17.28,17.22,18.32,18.46,107570492.59,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,False,False,0.61,19.88,False,False,False,False,False,False,False,-2.9749999,999.0,5.258673,1092
HBRE3,HBR REALTY EMPREENDIMENTOS IMOBILIARIOS S/A,BR_STOCK,HBRE3,4.0,C,1.8,C,3.0,OK,3.12,3.11,3.57,3.58,3060719.89,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,False,False,2.9,3.53,False,False,False,True,False,False,False,3.4160000000000004,11.555554,0.1752809,1093
ARRI11,ARRI11,ETF,ARRI11,4.0,C,0.5,C,1.0,Fraco,5.33,6.35,6.24,6.18,654086.93,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,False,False,1.94,6.3,False,False,False,False,False,False,False,0.0,5.4387755,999.0,1094
ELCI34,ELCI34,BDR,EL (BDR: ELCI34),4.0,C,0.5,C,1.0,Fraco,85.29,81.55,95.29,93.62,200636795.18,False,0.0,False,0.0,False,0.0,False,0.0,False,0.0,True,False,0.59,87.43,False,False,False,False,False,False,False,-5.949,999.0,7.6520724,1095
L1UL34,L1UL34,BDR,LULU (BDR: L1UL34),3.9,C,0.5,C,4.0,Forte,133.59,157.64,175.25,178.88,366619710.3,False,0.0,False,0.0,False,0.0,True,0.8,True,0.9,False,False,0.64,170.2,False,False,False,False,False,False,False,34.013,10.07466,3.1365044,1096
A1LK34,A1LK34,BDR,ALK (BDR: A1LK34),3.9,C,0.5,C,1.0,Fraco,40.59,40.8,45.95,48.62,127370405.73,False,0.0,False,0.0,False,0.0,True,0.8,True,0.9,False,False,0.8,47.3,False,False,False,False,False,False,False,1.856,82.83673,1.2114971,1097
PTBL3,PBG S/A,BR_STOCK,PTBL3,3.9,C,0.5,C,1.0,Fraco,2.2,2.78,3.25,3.42,435380.01,False,0.0,False,0.0,False,0.0,True,0.95,True,0.75,False,False,0.52,2.71,False,False,False,False,False,False,False,-146.734,999.0,11.702128,1098
