ticker,name,category,display,technical_score,technical_tier,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,double_bottom,double_bottom_conf,inverse_hs,inverse_hs_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,roe,pl,pvp,rank
I1RM34,I1RM34,BDR,IRM (BDR: I1RM34),13.3,S,2.0,Fraco,132.06,110.14,98.7,97.34,220504011.48,False,0.0,False,0.0,False,0.0,True,0.7,True,0.7,True,False,0.79,131.83,0.0,143.54347,-32.335945,109
K1SG34,K1SG34,BDR,KEYS (BDR: K1SG34),13.3,S,4.0,Forte,366.68,310.08,236.27,219.08,218755050.07,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.51,358.51,17.222999,64.44288,10.134601,110
A1DM34,A1DM34,BDR,ADM (BDR: A1DM34),13.2,S,3.0,OK,78.02,70.73,64.5,63.0,363924508.4,False,0.0,False,0.0,False,0.0,True,0.55,True,0.8,True,False,1.08,81.75,4.7659997,34.830357,1.6473817,111
I1LM34,I1LM34,BDR,ILMN (BDR: I1LM34),13.2,S,4.0,Forte,142.58,127.05,125.12,118.71,189905868.94,False,0.0,False,0.0,False,0.0,True,0.85,True,1.0,True,False,0.82,142.41,33.822,25.970858,8.152087,112
B1KR34,B1KR34,BDR,BKR (BDR: B1KR34),13.2,S,4.0,Forte,66.67,62.15,54.07,51.76,606290629.7,False,0.0,False,0.0,False,0.0,True,0.7,True,0.65,True,False,1.0,70.18,17.183999999999997,21.300318,3.423539,113
HALI34,HALI34,BDR,HAL (BDR: HALI34),13.1,S,2.0,Fraco,40.4,37.7,31.72,29.27,475326823.95,False,0.0,False,0.0,False,0.0,True,0.7,True,0.6,True,False,0.99,42.46,14.626999,22.320444,3.1368897,114
OFSA3,OUROFINO S.A.,BR_STOCK,OFSA3,13.1,S,5.0,Forte,33.19,27.87,24.16,23.36,189182.99,False,0.0,False,0.0,False,0.0,False,0.0,True,0.55,True,False,0.23,34.24,28.625,8.036319,2.239541,115
TTEN3,TRÊS TENTOS AGROINDUSTRIAL S/A,BR_STOCK,TTEN3,13.1,S,3.0,OK,16.96,16.02,15.64,15.19,37695293.97,False,0.0,False,0.0,True,1.0,True,0.55,False,0.0,True,False,1.68,17.0,18.494,10.534161,1.8044472,116
H1SB34,H1SB34,BDR,HSBC (BDR: H1SB34),13.1,S,3.0,OK,91.4,86.04,78.22,74.53,169887193.64,False,0.0,False,0.0,False,0.0,True,0.55,False,0.0,True,False,1.02,92.98,11.611,15.107438,7.0606413,117
ARGT39,GLOBAL X MSCI ARGENTINA ETF,BDR,ARGT (BDR: ARGT39),13.03,S,1.0,Fraco,93.97,90.45,89.05,86.4,31936362.7,False,0.0,False,0.0,True,0.85,True,0.7,False,0.0,True,False,1.02,97.26,0.0,15.705659,999.0,118
FDXB34,FDXB34,BDR,FDX (BDR: FDXB34),13.03,S,3.0,OK,377.19,370.25,314.96,292.86,857449436.19,False,0.0,False,0.0,True,0.65,True,0.4,True,0.8,False,False,1.33,404.03,15.869,20.14904,3.0247066,119
CLSC4,CENTRAIS ELET DE SANTA CATARINA S.A.,BR_STOCK,CLSC4,13.0,S,4.0,Forte,151.87,146.1,126.58,119.09,410048.99,False,0.0,False,0.0,False,0.0,False,0.0,True,0.5,True,False,1.46,156.74,19.097,8.508122,1.4760997,120
AVGO34,AVGO34,BDR,AVGO (BDR: AVGO34),13.0,S,4.0,Forte,425.44,354.85,350.33,341.09,8760738811.23,False,0.0,False,0.0,False,0.0,True,0.85,True,0.9,True,False,1.06,433.39,33.370999,82.93177,25.226208,121
K1EY34,K1EY34,BDR,KEY (BDR: K1EY34),13.0,S,3.0,OK,22.23,20.74,19.87,19.43,248522791.87,False,0.0,False,0.0,True,1.0,False,0.0,False,0.0,True,False,1.16,22.55,9.972,13.638037,1.3822048,122
DEEC34,DEEC34,BDR,DE (BDR: DEEC34),12.93,A,1.0,Fraco,591.64,585.37,525.07,514.76,463816781.12,False,0.0,False,0.0,True,0.85,False,0.0,True,0.9,True,False,0.81,619.24,19.566,33.36943,6.0762663,123
T1EC34,T1EC34,BDR,FTI (BDR: T1EC34),12.9,A,4.0,Forte,73.94,69.76,54.63,50.27,325361593.98,False,0.0,False,0.0,False,0.0,True,0.55,True,0.65,True,False,1.02,77.78,33.407003,28.329504,8.807624,124
I1XC34,I1XC34,BDR,IX (BDR: I1XC34),12.9,A,3.0,OK,34.1,31.45,29.46,28.46,6085758.53,False,0.0,False,0.0,False,0.0,True,0.55,True,0.65,True,False,0.61,33.72,10.6850006,12.819548,1.3151988,125
GDBR34,GDBR34,BDR,GD (BDR: GDBR34),12.9,A,4.0,Forte,347.27,344.4,343.79,336.76,543981768.83,False,0.0,False,0.0,False,0.0,True,0.7,True,1.0,True,False,0.87,353.57,17.974001,21.854624,3.6592484,126
NGRD3,NEOGRID PARTICIPACOES S.A.,BR_STOCK,NGRD3,12.9,A,1.0,Fraco,32.8,29.91,27.55,27.16,505119.99,False,0.0,False,0.0,False,0.0,True,0.7,True,0.5,True,False,1.7,33.03,-1.203,999.0,0.664102,127
E1TN34,E1TN34,BDR,ETN (BDR: E1TN34),12.85,A,2.0,Fraco,421.39,381.74,362.16,361.97,1141300722.08,False,0.0,False,0.0,True,0.7,False,0.0,True,0.8,True,False,0.88,435.43,20.844999,40.36303,8.294916,128
P1KX34,P1KX34,BDR,PKX (BDR: P1KX34),12.8,A,3.0,OK,88.23,64.54,58.64,57.23,26376271.27,False,0.0,False,0.0,False,0.0,False,0.0,True,0.4,True,False,1.3,85.56,1.125,57.29221,2.8850389,129
ACWX39,ISHARES MSCI ACWI EX U.S. ETF,BDR,ACWX (BDR: ACWX39),12.8,A,1.0,Fraco,75.99,71.13,68.7,67.02,102091498.27,True,0.5,False,0.0,False,0.0,False,0.0,True,0.9,True,False,0.61,75.08,0.0,18.180923,999.0,130
PNCS34,PNCS34,BDR,PNC (BDR: PNCS34),12.8,A,3.0,OK,222.42,212.89,205.43,202.46,223208477.06,False,0.0,False,0.0,True,1.0,True,0.4,False,0.0,True,False,0.63,230.25,12.104,12.916377,1.4054266,131
USBC34,USBC34,BDR,USB (BDR: USBC34),12.8,A,3.0,OK,56.16,53.86,51.98,50.49,352076136.96,False,0.0,False,0.0,True,1.0,True,0.4,False,0.0,True,False,0.83,58.05,12.350000399999999,11.773585,1.4961239,132
AMOB3,AUTOMOB PARTICIPAÇÕES S.A.,BR_STOCK,AMOB3,12.8,A,1.0,Fraco,15.0,13.09,12.96,12.67,1267500.0,False,0.0,False,0.0,False,0.0,True,0.85,True,0.8,True,False,1.31,15.01,-13.216,999.0,0.2814787,133
H1ST34,H1ST34,BDR,HST (BDR: H1ST34),12.8,A,4.0,Forte,21.68,19.81,18.26,17.7,234092144.74,False,0.0,False,0.0,False,0.0,True,0.4,True,0.75,True,True,1.68,21.55,11.489,19.709091,2.2737284,134
TPIS3,TPI - TRIUNFO PARTICIP. E INVEST. S.A.,BR_STOCK,TPIS3,12.8,A,0.0,Fraco,10.45,8.03,5.63,5.1,433674.99,False,0.0,False,0.0,False,0.0,True,0.85,True,0.8,False,False,0.55,11.5,-65.440005,999.0,0.8832727,135
COCE5,CIA ENERGETICA DO CEARA - COELCE,BR_STOCK,COCE5,12.7,A,3.0,OK,33.79,31.02,30.37,29.7,1405664.04,False,0.0,False,0.0,False,0.0,True,0.7,True,0.9,True,False,2.83,34.54,7.611999999999999,9.386111,0.55951124,136
A1PL34,A1PL34,BDR,APLD (BDR: A1PL34),12.7,A,1.0,Fraco,44.24,29.06,30.24,26.72,1438489800.42,False,0.0,False,0.0,False,0.0,True,0.7,True,0.9,True,False,1.23,39.94,-5.5609997,999.0,7.984119,137
AMZO34,AMZO34,BDR,AMZN (BDR: AMZO34),12.7,A,4.0,Forte,274.99,228.73,228.41,228.08,12197830818.19,False,0.0,False,0.0,False,0.0,True,0.7,True,0.9,True,False,0.84,278.56,24.285,32.85424,6.691894,138
AXIA6,AXIA6,BR_STOCK,AXIA6,12.7,A,2.0,Fraco,68.25,66.55,56.31,50.87,111459075.0,False,0.0,False,0.0,False,0.0,True,0.4,True,0.7,False,False,0.89,74.52,5.455,20.55723,1.6454506,139
B1WA34,B1WA34,BDR,BWA (BDR: B1WA34),12.7,A,2.0,Fraco,59.41,54.42,49.15,47.09,242453872.86,False,0.0,False,0.0,False,0.0,True,0.85,True,1.0,True,True,1.95,57.96,5.919,46.414062,2.2603965,140
R1FC34,R1FC34,BDR,RF (BDR: R1FC34),12.65,A,3.0,OK,28.21,27.09,26.64,26.39,126445932.79,False,0.0,False,0.0,True,0.7,True,0.7,False,0.0,True,False,0.66,28.73,11.895,11.705394,1.3837928,141
R1LC34,R1LC34,BDR,RL (BDR: R1LC34),12.6,A,4.0,Forte,372.15,356.87,350.31,337.51,160239227.92,False,0.0,False,0.0,True,1.0,True,0.55,True,0.5,False,False,1.02,393.41,33.846,25.33356,7.8079433,142
DEXP3,DEXXOS PARTICIPACOES S.A.,BR_STOCK,DEXP3,12.53,A,2.0,Fraco,7.45,7.31,7.19,7.17,595254.98,False,0.0,False,0.0,True,0.85,True,0.4,True,0.55,True,False,0.6,7.51,14.71,5.6015034,0.8974823,143
BONY34,BONY34,BDR,BK (BDR: BONY34),12.53,A,3.0,OK,133.64,123.69,116.69,113.19,431061564.55,False,0.0,False,0.0,True,0.65,True,0.7,False,0.0,True,False,0.95,138.6,13.472000000000001,16.580645,2.3250635,144
P1SA34,P1SA34,BDR,PSA (BDR: P1SA34),12.5,A,3.0,OK,308.98,292.98,282.47,281.4,226807086.04,False,0.0,False,0.0,False,0.0,True,0.7,True,0.8,True,False,0.7,313.51,20.175,31.919422,11.070584,145
DVAI34,DVAI34,BDR,DVA (BDR: DVAI34),12.5,A,4.0,Forte,193.88,152.31,132.43,133.29,569932764.43,False,0.0,False,0.0,False,0.0,True,0.7,True,0.8,True,True,3.78,157.93,64.848,18.678228,-20.412718,146
GMCO34,GMCO34,BDR,GM (BDR: GMCO34),12.5,A,0.0,Fraco,78.7,76.34,75.1,70.39,425948465.68,False,0.0,False,0.0,False,0.0,True,0.7,True,0.8,True,False,0.7,82.67,4.0149998,28.722626,1.144228,147
F1AN34,F1AN34,BDR,FANG (BDR: F1AN34),12.5,A,2.0,Fraco,195.08,189.43,163.55,157.8,766310336.99,False,0.0,False,0.0,False,0.0,True,0.85,True,0.9,False,False,1.57,214.51,0.47400002,197.0505,1.5016435,148
FLMA11,FLMA11,ETF,FLMA11,12.5,A,0.0,Fraco,156.0,154.2,149.54,144.22,64428.0,False,0.0,False,0.0,True,0.8,True,0.4,True,0.85,False,False,1.35,165.02,0.0,999.0,999.0,149
BOVA11,BOVA11,ETF,BOVA11,12.5,A,0.0,Fraco,184.25,183.67,166.02,158.34,573004234.0,False,0.0,False,0.0,False,0.0,False,0.0,True,1.0,False,False,0.88,195.73,0.0,999.0,999.0,150
GOAU3,METALURGICA GERDAU S.A.,BR_STOCK,GOAU3,12.4,A,1.0,Fraco,9.95,8.68,8.44,8.04,872614.98,False,0.0,False,0.0,False,0.0,True,0.7,True,0.75,True,True,1.94,9.71,3.0550001,22.613636,0.6890582,151
CSCO34,CSCO34,BDR,CSCO (BDR: CSCO34),12.4,A,4.0,Forte,91.64,82.37,77.35,74.76,1928028151.36,False,0.0,False,0.0,False,0.0,True,0.55,True,0.4,True,False,1.26,94.72,23.754998999999998,32.964027,7.582954,152
D1LR34,D1LR34,BDR,DLR (BDR: D1LR34),12.3,A,3.0,OK,199.68,186.1,170.7,169.81,239049698.75,False,0.0,False,0.0,False,0.0,True,0.55,True,0.85,True,False,0.49,208.14,5.688,52.825394,3.077824,153
ICRI11,ICRI11,ETF,ICRI11,12.3,A,1.0,Fraco,99.99,96.27,88.6,87.45,1333966.56,True,0.5,False,0.0,False,0.0,False,0.0,True,0.65,True,True,1.78,99.45,0.0,6.715245,999.0,154
PIBB11,PIBB11,ETF,PIBB11,12.3,A,0.0,Fraco,334.75,334.17,300.33,286.22,365547.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,False,False,0.71,357.48,0.0,999.0,999.0,155
BOVX11,BOVX11,ETF,BOVX11,12.3,A,0.0,Fraco,19.24,19.18,17.32,16.52,11072793.03,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,False,False,1.16,20.48,0.0,999.0,999.0,156
BOVB11,BOVB11,ETF,BOVB11,12.3,A,0.0,Fraco,191.93,191.47,173.03,165.04,2214872.12,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,False,False,0.75,203.69,0.0,999.0,999.0,157
W1MB34,W1MB34,BDR,WMB (BDR: W1MB34),12.3,A,2.0,Fraco,73.76,73.2,65.55,63.54,484858128.6,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,False,1.04,77.41,19.656000000000002,32.35088,7.057023,158
M1TT34,M1TT34,BDR,MAR (BDR: M1TT34),12.3,A,2.0,Fraco,359.06,342.41,314.62,302.1,708128791.63,False,0.0,False,0.0,True,1.0,True,0.4,False,0.0,False,False,1.47,380.0,0.0,37.795788,-25.314438,159
LOGG3,LOG COMMERCIAL PROPERTIES,BR_STOCK,LOGG3,12.3,A,3.0,OK,27.77,27.41,24.57,22.98,10136050.17,False,0.0,False,0.0,False,0.0,False,0.0,True,0.9,True,False,1.1,28.93,10.043999600000001,6.823096,0.66993153,160
F1FI34,F1FI34,BDR,FFIV (BDR: F1FI34),12.3,A,4.0,Forte,341.02,297.42,279.21,288.74,230269314.32,False,0.0,False,0.0,False,0.0,True,0.55,True,0.85,True,False,0.7,340.61,20.34,28.021362,5.4828124,161
H1PE34,H1PE34,BDR,HPE (BDR: H1PE34),12.2,A,2.0,Fraco,30.37,24.47,23.37,23.05,316419268.44,False,0.0,False,0.0,False,0.0,False,0.0,True,0.85,True,False,0.86,30.15,-0.471,999.0,1.6291171,162
B3SA3,B3 S.A. - BRASIL. BOLSA. BALCÃO,BR_STOCK,B3SA3,12.2,A,3.0,OK,18.36,18.11,15.35,14.64,634899837.11,False,0.0,False,0.0,False,0.0,True,0.7,True,0.9,False,False,1.21,20.33,25.591,22.120483,5.300231,163
BMOB3,BEMOBI MOBILE TECH S.A.,BR_STOCK,BMOB3,12.2,A,5.0,Forte,27.04,25.52,23.68,22.58,25244544.85,False,0.0,False,0.0,False,0.0,True,0.85,True,0.75,False,False,2.06,28.62,15.046999999999999,14.616217,2.3903818,164
ENGI3,ENERGISA S.A.,BR_STOCK,ENGI3,12.2,A,1.0,Fraco,13.32,12.87,12.7,12.37,222443.99,False,0.0,False,0.0,False,0.0,True,0.55,True,0.8,True,False,2.28,14.0,14.495,15.310345,0.24113399,165
P1UK34,P1UK34,BDR,PUK (BDR: P1UK34),12.2,A,5.0,Forte,32.36,29.65,29.49,28.65,25141261.11,False,0.0,False,0.0,False,0.0,True,0.55,True,0.8,True,False,0.99,31.25,20.577998,10.540717,8.144979,166
BTAL11,BTAL11,ETF,BTAL11,12.2,A,1.0,Fraco,90.1,89.15,81.42,78.9,445454.39,False,0.0,False,0.0,False,0.0,False,0.0,True,0.85,True,False,0.63,91.88,0.0,7.156473,999.0,167
NVDC34,NVDC34,BDR,NVDA (BDR: NVDC34),12.2,A,4.0,Forte,207.83,187.72,186.69,184.27,38391660824.51,False,0.0,False,0.0,False,0.0,True,0.7,True,0.65,True,False,1.22,216.83,101.485,42.501022,32.112175,168
BOVV11,BOVV11,ETF,BOVV11,12.1,A,0.0,Fraco,193.42,192.73,174.13,166.08,42149312.32,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,False,False,0.51,205.42,0.0,999.0,999.0,169
S1TT34,S1TT34,BDR,STT (BDR: S1TT34),12.1,A,1.0,Fraco,151.24,134.19,126.18,122.2,240169884.92,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,0.79,156.18,11.261000000000001,15.369919,1.738231,170
WIZC3,WIZ CO PARTICIPAÇÕES E CORRETAGEM DE SEGUROS S.A.,BR_STOCK,WIZC3,12.1,A,5.0,Forte,9.08,8.88,8.49,8.21,3065407.97,False,0.0,False,0.0,False,0.0,True,0.55,True,0.75,True,False,0.66,9.37,29.974002,7.2063494,2.08066,171
CBAV3,COMPANHIA BRASILEIRA DE ALUMÍNIO,BR_STOCK,CBAV3,12.1,A,1.0,Fraco,10.64,10.39,7.9,6.88,35784449.15,False,0.0,False,0.0,False,0.0,False,0.0,True,0.8,True,False,1.23,10.65,5.392,56.000004,1.6140777,172
VPPR11,VPPR11,ETF,VPPR11,12.0,A,0.0,Fraco,21.98,21.98,18.03,16.73,161157.36,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,True,False,0.38,22.31,0.0,999.0,999.0,173
PETR4,PETROLEO BRASILEIRO S.A. PETROBRAS,BR_STOCK,PETR4,12.0,A,4.0,Forte,47.27,45.4,36.02,34.41,2928064546.36,False,0.0,False,0.0,False,0.0,True,0.7,True,0.8,False,False,1.63,49.85,28.176000000000002,6.236148,1.4652822,174
B1PP34,B1PP34,BDR,BP (BDR: B1PP34),12.0,A,3.0,OK,44.63,44.4,38.23,36.91,487896733.73,False,0.0,False,0.0,False,0.0,True,0.7,True,0.8,False,False,1.14,47.88,5.842,35.991936,8.626656,175
BRAX11,BRAX11,ETF,BRAX11,12.0,A,0.0,Fraco,157.0,156.68,141.74,135.3,1375791.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.75,False,False,1.85,168.2,0.0,999.0,999.0,176
PETR3,PETROLEO BRASILEIRO S.A. PETROBRAS,BR_STOCK,PETR3,11.9,A,4.0,Forte,51.52,49.9,38.89,37.23,807364775.17,False,0.0,False,0.0,False,0.0,True,0.7,True,0.75,False,False,1.31,55.19,28.176000000000002,6.796834,1.5970243,177
BTAG11,BTAG11,ETF,BTAG11,11.9,A,0.0,Fraco,115.0,110.34,103.42,99.17,91425.0,False,0.0,False,0.0,False,0.0,True,0.55,True,0.65,True,False,1.56,119.0,0.0,999.0,999.0,178
ALOS3,ALLOS S.A,BR_STOCK,ALOS3,11.9,A,4.0,Forte,31.21,30.74,27.89,26.31,187228784.51,False,0.0,False,0.0,False,0.0,True,0.7,True,0.75,False,False,1.31,33.87,6.744,19.030487,1.1850698,179
N2LY34,N2LY34,BDR,NLY (BDR: N2LY34),11.9,A,4.0,Forte,22.54,21.84,21.39,20.82,76101399.37,False,0.0,False,0.0,False,0.0,True,0.55,True,0.65,True,False,0.63,23.01,15.042,7.2709684,1.1374648,180
GOAU4,METALURGICA GERDAU S.A.,BR_STOCK,GOAU4,11.9,A,1.0,Fraco,10.52,8.97,8.72,8.25,130646833.68,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,True,False,1.25,10.26,3.0550001,23.909092,0.7285319,181
T1SS34,T1SS34,BDR,TS (BDR: T1SS34),11.9,A,3.0,OK,62.43,57.94,46.61,43.93,156615082.7,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,True,False,1.85,64.33,11.731,17.057377,3.805547,182
G1LW34,G1LW34,BDR,GLW (BDR: G1LW34),11.9,A,4.0,Forte,181.57,150.25,112.82,101.7,5673153426.29,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,False,True,2.85,179.08,16.74,87.71498,13.179212,183
H1LT34,H1LT34,BDR,HLT (BDR: H1LT34),11.9,A,2.0,Fraco,321.51,312.4,293.26,287.24,578428015.55,False,0.0,False,0.0,True,0.8,True,0.55,True,0.4,False,False,0.92,344.75,0.0,49.160553,-12.431754,184
U2NF34,U2NF34,BDR,UNFI (BDR: U2NF34),11.9,A,0.0,Fraco,51.81,44.09,39.4,36.62,23213212.07,False,0.0,False,0.0,False,0.0,True,0.7,False,0.0,True,False,0.83,52.0,-4.8469999999999995,999.0,2.0309682,185
QTOP39,ISHARES NASDAQ TOP 30 STOCKS ETF,BDR,QTOP (BDR: QTOP39),11.8,A,0.0,Fraco,36.78,32.17,31.95,31.42,5727749.21,False,0.0,False,0.0,False,0.0,True,0.4,True,0.75,True,False,1.1,35.94,0.0,33.877823,999.0,186
PRIO3,PRIO S.A.,BR_STOCK,PRIO3,11.8,A,1.0,Fraco,66.54,63.03,48.64,46.29,1052503118.48,False,0.0,False,0.0,False,0.0,True,0.85,True,0.55,False,False,1.49,70.8,8.708999,24.021662,2.0904808,187
C1TV34,C1TV34,BDR,CTVA (BDR: C1TV34),11.8,A,1.0,Fraco,81.77,80.61,71.7,71.63,349295995.19,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,1.39,85.07,4.974,46.72571,2.2764478,188
LEVE3,MAHLE-METAL LEVE S.A.,BR_STOCK,LEVE3,11.8,A,4.0,Forte,35.6,33.66,31.13,29.77,14766879.37,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.8,35.66,74.492997,7.9287305,5.6010065,189
G1DS34,G1DS34,BDR,GDS (BDR: G1DS34),11.8,A,1.0,Fraco,46.01,42.26,39.29,38.41,161188667.52,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,True,2.26,45.97,3.733,71.890625,2.441891,190
TEND3,CONSTRUTORA TENDA S.A.,BR_STOCK,TEND3,11.8,A,4.0,Forte,31.55,30.63,26.85,25.71,233204974.36,False,0.0,False,0.0,False,0.0,True,0.7,True,0.7,False,False,2.46,34.97,44.829,7.657767,3.1871905,191
PTNT4,PETTENATI S.A. INDUSTRIA TEXTIL,BR_STOCK,PTNT4,11.8,A,2.0,Fraco,8.7,8.59,6.6,6.06,57420.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,True,False,0.33,8.84,8.311,13.384616,0.9535292,192
E1XR34,E1XR34,BDR,EXR (BDR: E1XR34),11.7,A,2.0,Fraco,143.85,139.64,137.09,137.2,111460451.03,False,0.0,False,0.0,True,1.0,True,0.85,False,0.0,True,False,0.54,147.25,6.83,32.325844,2.2787037,193
BRAP3,BRADESPAR S.A.,BR_STOCK,BRAP3,11.7,A,2.0,Fraco,19.81,20.12,18.08,16.9,857772.98,False,0.0,False,0.0,True,1.0,True,0.55,True,0.8,False,False,0.73,21.4,6.782000000000001,15.122138,1.0182472,194
VALE3,VALE S.A.,BR_STOCK,VALE3,11.7,A,3.0,OK,81.23,82.92,73.7,68.29,1409819815.26,False,0.0,False,0.0,True,1.0,True,0.7,True,0.65,False,False,1.01,89.75,6.839000400000001,24.68997,1.8814565,195
SMAL11,SMAL11,ETF,SMAL11,11.7,A,0.0,Fraco,119.49,119.77,115.79,113.28,492477070.28,False,0.0,False,0.0,True,0.8,True,0.55,True,0.8,False,False,1.58,126.4,0.0,999.0,999.0,196
UBSG34,UBSG34,BDR,UBS (BDR: UBSG34),11.7,A,3.0,OK,45.21,39.63,40.73,40.24,95782084.9,False,0.0,False,0.0,False,0.0,True,0.85,True,0.75,True,False,0.74,44.28,10.16,16.204302,1.5494019,197
NUCL11,NUCL11,ETF,NUCL11,11.62,A,0.0,Fraco,89.95,88.07,90.47,87.68,386425.19,False,0.0,False,0.0,True,0.85,True,0.85,True,0.9,True,False,0.75,91.75,0.0,999.0,999.0,198
A1AP34,A1AP34,BDR,AAP (BDR: A1AP34),11.62,A,0.0,Fraco,58.07,53.84,50.82,52.74,45480772.18,False,0.0,False,0.0,True,0.85,True,0.7,True,0.55,True,False,0.67,60.94,3.1140001,51.38938,1.5851828,199
N1XP34,N1XP34,BDR,NXPI (BDR: N1XP34),11.6,A,3.0,OK,303.55,217.94,219.3,219.8,1361034669.02,False,0.0,False,0.0,False,0.0,True,0.55,True,1.0,True,False,0.99,299.8,25.812997999999997,28.992357,7.6326375,200
BCSA34,BCSA34,BDR,SAN (BDR: BCSA34),11.6,A,3.0,OK,12.4,11.56,11.26,10.8,93563515.12,False,0.0,False,0.0,False,0.0,True,0.4,True,0.65,True,False,1.06,12.89,12.886000000000001,11.923077,1.5242884,201
EQIX34,EQIX34,BDR,EQIX (BDR: EQIX34),11.6,A,2.0,Fraco,1087.96,1015.12,869.45,845.28,593262390.78,False,0.0,False,0.0,False,0.0,False,0.0,True,0.55,True,False,0.86,1128.68,10.059,75.29135,7.5491962,202
WALM34,WALM34,BDR,WMT (BDR: WALM34),11.6,A,3.0,OK,130.08,125.95,116.8,112.59,2122972491.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.55,True,False,1.08,133.37,21.847,47.648354,10.405567,203
BRZP11,BRZP11,ETF,BRZP11,11.6,A,0.0,Fraco,187.71,180.19,163.83,156.3,1524392.96,False,0.0,False,0.0,False,0.0,True,0.55,False,0.0,True,False,1.31,194.99,0.0,999.0,999.0,204
TGTB34,TGTB34,BDR,TGT (BDR: TGTB34),11.6,A,2.0,Fraco,130.19,121.6,105.33,102.65,339530188.58,False,0.0,False,0.0,False,0.0,True,0.55,False,0.0,True,False,0.63,133.1,24.034001,16.01353,3.6470854,205
NASD11,NASD11,ETF,NASD11,11.6,A,0.0,Fraco,19.61,18.03,18.57,18.41,10896512.55,False,0.0,False,0.0,False,0.0,True,0.55,True,1.0,True,False,0.67,19.24,0.0,999.0,999.0,206
SBSP3,CIA SANEAMENTO BASICO EST SAO PAULO,BR_STOCK,SBSP3,11.6,A,5.0,Forte,32.87,31.49,27.91,26.52,548564125.17,False,0.0,False,0.0,False,0.0,True,0.55,True,0.75,False,False,1.01,35.32,21.334,13.307692,0.5436922,207
CSXC34,CSXC34,BDR,CSX (BDR: CSXC34),11.6,A,3.0,OK,45.6,41.99,38.34,37.25,446832150.65,False,0.0,False,0.0,False,0.0,True,0.55,False,0.0,True,False,0.74,46.55,23.684,27.97546,6.240591,208
BBOI11,BBOI11,ETF,BBOI11,11.56,A,0.0,Fraco,11.32,10.96,10.25,10.05,970135.29,True,0.32,False,0.0,False,0.0,True,0.55,False,0.0,True,False,3.1,11.76,0.0,999.0,999.0,209
RBHG11,RBHG11,ETF,RBHG11,11.5,A,1.0,Fraco,68.4,67.76,63.4,62.57,747064.82,False,0.0,False,0.0,False,0.0,False,0.0,True,1.0,True,False,3.29,69.7,0.0,6.9300914,999.0,210
JPPA11,JPPA11,ETF,JPPA11,11.5,A,1.0,Fraco,85.5,84.01,77.96,75.98,350977.5,False,0.0,False,0.0,False,0.0,False,0.0,True,1.0,True,False,4.37,86.5,0.0,6.1555076,999.0,211
MATD3,HOSPITAL MATER DEI S/A,BR_STOCK,MATD3,11.5,A,3.0,OK,5.72,5.77,5.15,4.97,986127.96,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,1.49,5.97,7.577,17.333332,1.2973464,212
BRAP4,BRADESPAR S.A.,BR_STOCK,BRAP4,11.5,A,2.0,Fraco,22.88,23.44,20.61,19.1,52587390.07,False,0.0,False,0.0,True,1.0,True,0.55,True,0.7,False,False,1.12,25.63,6.782000000000001,17.465649,1.1760472,213
Y2PF34,Y2PF34,BDR,YPF (BDR: Y2PF34),11.5,A,1.0,Fraco,43.26,41.28,36.75,35.19,89834794.01,False,0.0,False,0.0,False,0.0,True,0.85,True,0.9,True,False,1.2,45.31,-7.420999999999999,999.0,1.500361,214
SIMN34,SIMN34,BDR,SPG (BDR: SIMN34),11.5,A,4.0,Forte,205.51,195.2,186.16,182.07,231917617.78,False,0.0,False,0.0,True,0.8,False,0.0,False,0.0,True,False,1.01,208.28,104.10900000000001,14.513418,12.9332905,215
OUJP11,OUJP11,ETF,OUJP11,11.5,A,0.0,Fraco,86.37,84.29,76.75,74.89,415007.86,False,0.0,False,0.0,False,0.0,False,0.0,True,1.0,True,False,0.93,87.74,0.0,999.0,999.0,216
