ticker,name,category,display,technical_score,technical_tier,technical_score_weekly,technical_tier_weekly,fundamental_score,fundamental_tag,price,sma50,sma150,sma200,volume_financeiro,vcp,vcp_conf,wedge_or_trend,wedge_or_trend_conf,wedge,wedge_conf,cup_handle,cup_handle_conf,double_bottom,double_bottom_conf,pre_breakout,breakout,breakout_vol_ratio,breakout_resistance,vcp_weekly,wedge_or_trend_weekly,wedge_weekly,cup_handle_weekly,double_bottom_weekly,pre_breakout_weekly,breakout_weekly,roe,pl,pvp,rank
B1SA34,B1SA34,BDR,BSAC (BDR: B1SA34),5.8,C,0.5,C,2.0,Fraco,30.22,31.36,30.39,28.68,9129461.79,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.55,35.08,False,False,False,False,False,False,False,22.057,12.591666,1.2400491,763
G1FI34,G1FI34,BDR,GFI (BDR: G1FI34),5.8,C,0.5,C,5.0,Forte,44.86,46.18,45.04,41.94,122315277.66,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.97,51.21,False,False,False,False,False,False,False,51.931000000000004,11.385787,9.516334,764
BOAC34,BOAC34,BDR,BAC (BDR: BOAC34),5.8,C,0.5,C,3.0,OK,51.31,50.48,52.03,51.17,1852039630.57,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.27,55.4,False,False,False,False,False,False,False,10.644,12.73201,1.3270743,765
MTRE3,MITRE REALTY EMPREENDIMENTOS E PARTICIPAÇÕES S.A.,BR_STOCK,MTRE3,5.8,C,0.5,C,0.0,Fraco,3.63,3.8,3.68,3.62,1922448.06,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.43,4.02,False,False,False,False,False,False,False,0.0,0.0,0.0,766
P1PG34,P1PG34,BDR,PPG (BDR: P1PG34),5.8,C,1.8,C,5.0,Forte,109.61,107.84,106.65,106.87,152533276.85,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.69,118.37,False,False,False,False,True,False,False,20.748,15.703439,3.0148253,767
FVPQ11,FVPQ11,ETF,FVPQ11,5.8,C,0.5,C,0.0,Fraco,68.5,67.71,68.87,68.44,61444.5,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.97,72.79,False,False,False,False,False,False,False,0.0,999.0,999.0,768
P2EN34,P2EN34,BDR,PENN (BDR: P2EN34),5.8,C,0.5,C,1.0,Fraco,16.74,15.44,14.98,15.97,36831347.5,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.51,18.25,False,False,False,False,False,False,False,-40.058997000000005,999.0,1.152337,769
MACY34,MACY34,BDR,M (BDR: MACY34),5.8,C,0.5,C,2.0,Fraco,19.48,18.68,19.97,18.6,74154514.26,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.9,20.57,False,False,False,False,False,False,False,13.642000000000001,8.396552,1.0541695,770
ANIM3,ANIMA HOLDING S.A.,BR_STOCK,ANIM3,5.8,C,0.5,C,0.0,Fraco,3.84,4.23,3.91,3.78,33286655.26,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.16,4.71,False,False,False,False,False,False,False,0.0,0.0,0.0,771
WEGE3,WEG S.A.,BR_STOCK,WEGE3,5.8,C,0.5,C,0.0,Fraco,45.52,47.92,45.82,43.29,498589669.01,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,1.33,53.34,False,False,False,False,False,False,False,0.0,0.0,0.0,772
ETER3,ETERNIT S.A.,BR_STOCK,ETER3,5.8,C,1.8,C,3.0,OK,4.02,3.91,3.95,4.0,424512.0,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.34,4.24,False,False,False,False,True,False,False,3.4869999999999997,5.0886073,0.29469982,773
G1SK34,G1SK34,BDR,GSK (BDR: G1SK34),5.8,C,0.5,C,4.0,Forte,50.41,54.83,50.93,47.9,121452812.63,False,0.0,False,0.0,False,0.0,False,0.0,True,0.65,False,False,0.49,59.57,False,False,False,False,False,False,False,40.905997,13.059586,4.5498753,774
E1WL34,E1WL34,BDR,EW (BDR: E1WL34),5.62,C,0.5,C,3.0,OK,79.96,82.1,82.13,81.2,322334748.31,False,0.0,False,0.0,False,0.0,True,0.65,False,0.0,False,False,0.69,85.06,False,False,False,False,False,False,False,10.459999999999999,43.221622,4.49163,775
S1YF34,S1YF34,BDR,SYF (BDR: S1YF34),5.62,C,0.5,C,4.0,Forte,73.14,70.52,74.12,73.64,297665169.52,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,False,False,1.11,79.9,False,False,False,False,False,False,False,21.78,7.571429,1.6157466,776
C1RH34,C1RH34,BDR,CRH (BDR: C1RH34),5.62,C,0.5,C,3.0,OK,113.76,110.39,117.24,115.26,653482956.27,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,False,False,1.23,120.54,False,False,False,False,False,False,False,15.812000000000001,21.105753,3.2950993,777
FDMO34,FDMO34,BDR,F (BDR: FDMO34),5.62,C,0.5,C,2.0,Fraco,12.32,12.15,12.78,12.4,473185316.28,False,0.0,False,0.0,False,0.0,True,0.85,False,0.0,False,False,0.8,13.04,False,False,False,False,False,False,False,-14.813,999.0,1.3107777,778
